sample_index,true_label,true_class,pred_label,pred_class,pred_prob,true_prob,pred_logit,true_logit,logit_gap
4357,76,skyscraper,40,lamp,0.7856558561325073,0.030455514788627625,6.396096229553223,3.1458444595336914,3.2502517700195312
2853,69,rocket,46,man,0.21060961484909058,0.008175505325198174,3.7289092540740967,0.48004552721977234,3.2488637268543243
432,18,caterpillar,24,cockroach,0.8337852358818054,0.03269533812999725,6.738096237182617,3.4993529319763184,3.238743305206299
2358,46,man,11,boy,0.60345458984375,0.02393542230129242,6.113246440887451,2.885935068130493,3.227311372756958
7859,45,lobster,26,crab,0.8569477796554565,0.034211501479148865,6.786048889160156,3.5652337074279785,3.2208151817321777
6712,13,bus,81,streetcar,0.9000402092933655,0.03594162315130234,7.321327209472656,4.100783824920654,3.220543384552002
1458,17,castle,37,house,0.8509165644645691,0.034145697951316833,6.670253753662109,3.454576253890991,3.215677499771118
3248,65,rabbit,38,kangaroo,0.5267658829689026,0.021284135058522224,5.3801703453063965,2.1713759899139404,3.208794355392456
1676,43,lion,55,otter,0.4619791805744171,0.01891741342842579,5.57200813293457,2.3765711784362793,3.195436954498291
914,59,pine_tree,52,oak_tree,0.7394457459449768,0.03092867322266102,6.483099460601807,3.308882236480713,3.1742172241210938
2218,91,trout,44,lizard,0.6721656918525696,0.028336171060800552,5.8047027587890625,2.6383368968963623,3.1663658618927
3567,42,leopard,97,wolf,0.4042006731033325,0.017189007252454758,4.749181747436523,1.5915403366088867,3.1576414108276367
3265,93,turtle,32,flatfish,0.5917627811431885,0.02519594505429268,6.069453716278076,2.9130308628082275,3.1564228534698486
5503,55,otter,73,shark,0.3516775965690613,0.014995072036981583,4.496732234954834,1.3417389392852783,3.1549932956695557
7824,60,plain,71,sea,0.8630045652389526,0.03680024296045303,6.875048637390137,3.720133066177368,3.1549155712127686
3084,59,pine_tree,47,maple_tree,0.7149414420127869,0.030794916674494743,6.396111965179443,3.251260995864868,3.144850969314575
367,92,tulip,54,orchid,0.8735861778259277,0.037628933787345886,6.849549293518066,3.7047157287597656,3.144833564758301
5977,59,pine_tree,46,man,0.5028930306434631,0.02167036011815071,5.2168378829956055,2.0724058151245117,3.1444320678710938
8200,59,pine_tree,63,porcupine,0.3076941967010498,0.013413996435701847,4.124294281005859,0.9914864301681519,3.1328078508377075
3012,35,girl,98,woman,0.8741825819015503,0.03823329135775566,6.913363456726074,3.783780813217163,3.129582643508911
8235,11,boy,46,man,0.7612115740776062,0.03377106040716171,6.124334812164307,3.0090277194976807,3.115307092666626
6799,8,bicycle,48,motorcycle,0.8389448523521423,0.03759870305657387,6.417907238006592,3.3127317428588867,3.105175495147705
541,57,pear,54,orchid,0.6135501861572266,0.02751537412405014,5.692894458770752,2.5883772373199463,3.1045172214508057
1541,11,boy,2,baby,0.8779828548431396,0.03945960849523544,7.092312812805176,3.9899632930755615,3.1023495197296143
3551,59,pine_tree,52,oak_tree,0.7998616099357605,0.036048825830221176,6.919835567474365,3.8202710151672363,3.099564552307129
4981,9,bottle,13,bus,0.4076108932495117,0.018439652398228645,5.247461318969727,2.151651620864868,3.0958096981048584
2192,54,orchid,18,caterpillar,0.6097378134727478,0.02781558595597744,6.2147135734558105,3.1272809505462646,3.087432622909546
0,49,mountain,68,road,0.7584134340286255,0.03486842289566994,6.046000003814697,2.966352939605713,3.0796470642089844
3037,92,tulip,54,orchid,0.4690573215484619,0.021645301952958107,5.151674270629883,2.075737714767456,3.0759365558624268
4328,50,mouse,65,rabbit,0.7784910798072815,0.03636178374290466,6.562568664550781,3.4987294673919678,3.0638391971588135
1040,28,cup,16,can,0.47511932253837585,0.022237451747059822,4.75355339050293,1.691765308380127,3.0617880821228027
940,23,cloud,71,sea,0.8654850125312805,0.04053589701652527,6.91033411026001,3.8492319583892822,3.0611021518707275
4131,67,ray,44,lizard,0.30392563343048096,0.014268935658037663,4.423959255218506,1.3652610778808594,3.0586981773376465
6129,78,snake,99,worm,0.8935086727142334,0.04220915958285332,7.18064546585083,4.128126621246338,3.052518844604492
7429,70,rose,68,road,0.73506098985672,0.03478029742836952,5.813155651092529,2.7622532844543457,3.0509023666381836
5512,11,boy,46,man,0.6716933250427246,0.03198044374585152,6.4506354331970215,3.4059581756591797,3.044677257537842
6570,78,snake,99,worm,0.8829326629638672,0.04209025204181671,7.0528059005737305,4.009373188018799,3.0434327125549316
7173,64,possum,72,seal,0.418315589427948,0.02005820907652378,5.329251289367676,2.291653633117676,3.03759765625
6039,88,tiger,42,leopard,0.3840847313404083,0.01856578327715397,5.372961521148682,2.343418598175049,3.029542922973633
6846,96,willow_tree,52,oak_tree,0.5652742981910706,0.02757093869149685,5.994510173797607,2.973961353302002,3.0205488204956055
7580,45,lobster,14,butterfly,0.4571010172367096,0.02260725386440754,5.055602073669434,2.048968553543091,3.0066335201263428
1734,5,bed,25,couch,0.5368912816047668,0.026585808023810387,5.753745079040527,2.7483270168304443,3.005418062210083
65,35,girl,98,woman,0.8808474540710449,0.043680861592292786,7.181623458862305,4.177649021148682,3.003974437713623
3013,96,willow_tree,33,forest,0.5579405426979065,0.027964629232883453,5.678881645202637,2.6855697631835938,2.993311882019043
2797,10,bowl,0,apple,0.7407756447792053,0.037210892885923386,6.065408706665039,3.074312448501587,2.991096258163452
4885,25,couch,20,chair,0.8968100547790527,0.04564934968948364,7.2696213722229,4.29176664352417,2.9778547286987305
4386,10,bowl,29,dinosaur,0.8048943281173706,0.041005004197359085,6.349262237548828,3.3722453117370605,2.9770169258117676
2059,64,possum,65,rabbit,0.23050332069396973,0.011754026636481285,4.097189903259277,1.121120572090149,2.9760693311691284
5718,93,turtle,72,seal,0.7414149045944214,0.0380292683839798,6.182096004486084,3.2118916511535645,2.9702043533325195
3224,62,poppy,70,rose,0.8301727175712585,0.042649462819099426,6.556591987609863,3.58797287940979,2.9686191082000732
6391,74,shrew,50,mouse,0.8655372858047485,0.04458228126168251,7.138652801513672,4.172638893127441,2.9660139083862305
1582,47,maple_tree,52,oak_tree,0.8933860063552856,0.04606879875063896,7.329989433288574,4.365106582641602,2.9648828506469727
6747,24,cockroach,18,caterpillar,0.46313127875328064,0.02399139292538166,5.004234313964844,2.0439188480377197,2.960315465927124
9384,92,tulip,61,plate,0.25125378370285034,0.013065016828477383,4.112748146057129,1.1562227010726929,2.956525444984436
3626,70,rose,92,tulip,0.7828439474105835,0.04087347164750099,6.527444362640381,3.5749921798706055,2.9524521827697754
5638,51,mushroom,37,house,0.5583670139312744,0.02915833331644535,5.536328315734863,2.584052562713623,2.9522757530212402
1034,13,bus,81,streetcar,0.5469039082527161,0.028609218075871468,5.777416229248047,2.8268721103668213,2.9505441188812256
9093,15,camel,4,beaver,0.3606511056423187,0.019044281914830208,5.033573627471924,2.0924293994903564,2.9411442279815674
3709,4,beaver,77,snail,0.46230676770210266,0.02441580221056938,5.420825004577637,2.4798269271850586,2.940998077392578
1334,38,kangaroo,29,dinosaur,0.7670843601226807,0.040560707449913025,6.445448875427246,3.5056519508361816,2.9397969245910645
6088,65,rabbit,92,tulip,0.5961111783981323,0.031779415905475616,5.257426738739014,2.3258183002471924,2.9316084384918213
9160,60,plain,71,sea,0.8500223755836487,0.04535854607820511,6.823509693145752,3.892845630645752,2.9306640625
3512,70,rose,62,poppy,0.7367249131202698,0.04003379866480827,5.912451267242432,2.9999606609344482,2.9124906063079834
3533,50,mouse,64,possum,0.8580355048179626,0.04680182412266731,6.929759502410889,4.021036148071289,2.9087233543395996
9095,51,mushroom,14,butterfly,0.3923759162425995,0.02141745202243328,4.624664306640625,1.7166500091552734,2.9080142974853516
974,36,hamster,65,rabbit,0.8372199535369873,0.04603617265820503,6.60542631149292,3.7047669887542725,2.9006593227386475
3901,86,telephone,22,clock,0.8450567722320557,0.04656491056084633,6.656142234802246,3.7575857639312744,2.8985564708709717
3615,35,girl,98,woman,0.787771463394165,0.04449937492609024,6.5884199142456055,3.7146871089935303,2.873732805252075
1317,70,rose,92,tulip,0.2963181138038635,0.016915442422032356,4.4652485847473145,1.6020419597625732,2.863206624984741
9029,73,shark,30,dolphin,0.801297664642334,0.0460287407040596,6.470024585723877,3.613058090209961,2.856966495513916
9756,72,seal,55,otter,0.7710646390914917,0.0445595309138298,6.277304649353027,3.426358461380005,2.8509461879730225
3286,20,chair,25,couch,0.8713467121124268,0.05055128410458565,7.0246968269348145,4.177645206451416,2.8470516204833984
3507,10,bowl,92,tulip,0.5334033370018005,0.030954739078879356,5.410286903381348,2.563535213470459,2.8467516899108887
3479,99,worm,78,snake,0.8714421987533569,0.05116286873817444,6.9711103439331055,4.135974884033203,2.8351354598999023
3132,45,lobster,26,crab,0.8603708744049072,0.05065128579735756,6.861969470977783,4.029570579528809,2.8323988914489746
4940,30,dolphin,67,ray,0.5710839629173279,0.03396303579211235,5.7617058753967285,2.9394423961639404,2.822263479232788
2112,63,porcupine,56,palm_tree,0.5124567151069641,0.030653182417154312,5.094598293304443,2.27811861038208,2.8164796829223633
5166,28,cup,40,lamp,0.4841175675392151,0.029013616964221,5.191769599914551,2.377207040786743,2.8145625591278076
2245,28,cup,10,bowl,0.8282932043075562,0.04976951703429222,6.501738548278809,3.6897740364074707,2.811964511871338
6992,76,skyscraper,17,castle,0.847452700138092,0.05092461034655571,6.825051784515381,4.013163089752197,2.8118886947631836
221,27,crocodile,18,caterpillar,0.7668353319168091,0.04652899131178856,6.135777473449707,3.33358097076416,2.802196502685547
2619,66,raccoon,4,beaver,0.6694961786270142,0.04086846858263016,5.930870532989502,3.1347038745880127,2.7961666584014893
8186,56,palm_tree,33,forest,0.31459635496139526,0.019270094111561775,4.372461795806885,1.5797258615493774,2.7927359342575073
736,95,whale,69,rocket,0.749040424823761,0.046135105192661285,6.059648513793945,3.2724297046661377,2.7872188091278076
7382,19,cattle,3,bear,0.8549050688743591,0.05287057161331177,6.86605167388916,4.0829081535339355,2.7831435203552246
2393,72,seal,55,otter,0.6576380133628845,0.041086345911026,5.663476943969727,2.890498161315918,2.7729787826538086
215,59,pine_tree,33,forest,0.8211973309516907,0.05138527229428291,6.582138538360596,3.8107266426086426,2.771411895751953
3043,27,crocodile,44,lizard,0.8487322330474854,0.05324878171086311,6.794559001922607,4.025790214538574,2.768768787384033
9731,10,bowl,61,plate,0.731259286403656,0.04596426337957382,6.399264335632324,3.6323604583740234,2.766903877258301
6243,44,lizard,27,crocodile,0.672153890132904,0.04226227104663849,5.472949981689453,2.706357479095459,2.766592502593994
7532,23,cloud,49,mountain,0.7912291884422302,0.0498025119304657,6.5449676513671875,3.7794454097747803,2.7655222415924072
4406,52,oak_tree,59,pine_tree,0.4407823383808136,0.027790255844593048,5.249495029449463,2.4856293201446533,2.7638657093048096
6510,39,keyboard,87,television,0.6134905219078064,0.03895227611064911,5.234136581420898,2.477308988571167,2.7568275928497314
3254,4,beaver,74,shrew,0.8309369683265686,0.05278826132416725,6.853076457977295,4.096811294555664,2.756265163421631
3169,3,bear,65,rabbit,0.38357818126678467,0.024579444900155067,4.529876232147217,1.782243251800537,2.7476329803466797
5293,15,camel,32,flatfish,0.6615424752235413,0.042829107493162155,5.730746746063232,2.9933905601501465,2.737356185913086
6899,9,bottle,69,rocket,0.7815008759498596,0.05084763094782829,6.194828987121582,3.4624462127685547,2.7323827743530273
4254,72,seal,3,bear,0.7863139510154724,0.051177073270082474,6.520735263824463,3.788670778274536,2.7320644855499268
6048,96,willow_tree,52,oak_tree,0.42880716919898987,0.0279415063560009,5.5445427894592285,2.8136487007141113,2.730894088745117
4820,74,shrew,50,mouse,0.5747588872909546,0.03759682551026344,6.076928615570068,3.349897623062134,2.7270309925079346
315,31,elephant,15,camel,0.774390697479248,0.05066051706671715,6.235880374908447,3.508950710296631,2.7269296646118164
1061,29,dinosaur,66,raccoon,0.43869176506996155,0.028892016038298607,4.862050533294678,2.1418187618255615,2.720231771469116
2976,73,shark,78,snake,0.4453163743019104,0.029330378398299217,4.840579509735107,2.1204183101654053,2.720161199569702
3645,47,maple_tree,59,pine_tree,0.6548215746879578,0.04358971491456032,6.16271448135376,3.4531729221343994,2.7095415592193604
6121,7,beetle,18,caterpillar,0.7078466415405273,0.04714081063866615,6.068868637084961,3.3597803115844727,2.7090883255004883
9462,98,woman,46,man,0.8290301561355591,0.05593917891383171,6.772746562957764,4.076755046844482,2.6959915161132812
8626,96,willow_tree,52,oak_tree,0.4581899642944336,0.031002623960375786,5.776263236999512,3.0830512046813965,2.6932120323181152
1325,6,bee,38,kangaroo,0.5259662866592407,0.03559413552284241,5.124526023864746,2.431469678878784,2.693056344985962
5533,81,streetcar,90,train,0.8259615898132324,0.05665631219744682,6.660626411437988,3.981081485748291,2.6795449256896973
1182,11,boy,35,girl,0.7041701674461365,0.04830257222056389,6.102827548980713,3.423292398452759,2.679535150527954
8068,82,sunflower,18,caterpillar,0.6103206872940063,0.04188665375113487,5.295664310455322,2.6166470050811768,2.6790173053741455
9608,25,couch,84,table,0.6438046097755432,0.04459182173013687,5.640711784362793,2.9708669185638428,2.66984486579895
6054,71,sea,31,elephant,0.39729031920433044,0.027565183117985725,4.572681427001953,1.9045675992965698,2.6681138277053833
7485,29,dinosaur,74,shrew,0.26047283411026,0.018124857917428017,4.401462554931641,1.736248254776001,2.6652143001556396
2455,37,house,12,bridge,0.5833513736724854,0.040799252688884735,5.667049884796143,3.0069239139556885,2.660125970840454
3570,16,can,9,bottle,0.7990673184394836,0.05603448674082756,6.321402549743652,3.6639246940612793,2.657477855682373
9037,50,mouse,4,beaver,0.6371521353721619,0.04481930285692215,6.214980602264404,3.5606110095977783,2.654369592666626
3110,33,forest,37,house,0.5581373572349548,0.03933087736368179,5.417670726776123,2.765075445175171,2.652595281600952
2928,5,bed,84,table,0.7481592893600464,0.05275222659111023,6.175792694091797,3.523782730102539,2.652009963989258
4082,11,boy,46,man,0.847961962223053,0.06042494624853134,7.084218502044678,4.442784786224365,2.6414337158203125
9137,11,boy,2,baby,0.7476391792297363,0.053313206881284714,6.12736177444458,3.4866254329681396,2.6407363414764404
5035,84,table,20,chair,0.8375695943832397,0.06001201644539833,6.790764808654785,4.1548051834106445,2.6359596252441406
4195,55,otter,27,crocodile,0.5745837688446045,0.04122960940003395,5.143130302429199,2.508641004562378,2.6344892978668213
8512,95,whale,30,dolphin,0.6444054841995239,0.04698410630226135,6.115851879119873,3.49733304977417,2.618518829345703
4335,58,pickup_truck,13,bus,0.5978559851646423,0.04426434636116028,5.446952819824219,2.843782424926758,2.603170394897461
310,19,cattle,64,possum,0.7354026436805725,0.05514709651470184,6.222267150878906,3.6318531036376953,2.590414047241211
8965,29,dinosaur,45,lobster,0.25514528155326843,0.01914840005338192,3.8563647270202637,1.266750693321228,2.5896140336990356
7069,59,pine_tree,52,oak_tree,0.800112247467041,0.060259655117988586,6.717920780181885,4.131831645965576,2.5860891342163086
7341,61,plate,40,lamp,0.4427567720413208,0.033782292157411575,5.136544227600098,2.563460350036621,2.5730838775634766
8738,37,house,5,bed,0.648449182510376,0.04977608844637871,5.747893333435059,3.180844306945801,2.567049026489258
5553,60,plain,71,sea,0.7331985831260681,0.05654298514127731,6.258427143096924,3.696011781692505,2.562415361404419
9875,45,lobster,7,beetle,0.17324882745742798,0.01364940032362938,3.33903169631958,0.7979983687400818,2.5410333275794983
5442,23,cloud,49,mountain,0.7752587795257568,0.06134399026632309,6.582924842834473,4.046225070953369,2.5366997718811035
9311,96,willow_tree,52,oak_tree,0.7578359246253967,0.06047050282359123,6.464169502258301,3.9358582496643066,2.528311252593994
7534,96,willow_tree,47,maple_tree,0.7395163774490356,0.05910585820674896,6.171136856079102,3.644470453262329,2.5266664028167725
9491,37,house,13,bus,0.6739143133163452,0.054882705211639404,5.813392639160156,3.305487871170044,2.5079047679901123
320,37,house,17,castle,0.787036657333374,0.06424260884523392,6.21323823928833,3.707630157470703,2.505608081817627
3886,97,wolf,55,otter,0.6127659678459167,0.05004771053791046,6.019280910491943,3.5142745971679688,2.5050063133239746
7352,96,willow_tree,52,oak_tree,0.7049505710601807,0.057590968906879425,6.290619850158691,3.785857915878296,2.5047619342803955
2877,47,maple_tree,52,oak_tree,0.8527855277061462,0.06975017488002777,7.2054314613342285,4.70184326171875,2.5035881996154785
558,78,snake,27,crocodile,0.7536830902099609,0.06315702199935913,6.0987677574157715,3.619419813156128,2.4793479442596436
6070,81,streetcar,13,bus,0.8425342440605164,0.0709419697523117,6.968925952911377,4.494373798370361,2.4745521545410156
9598,55,otter,72,seal,0.5641065835952759,0.047683171927928925,5.779141426086426,3.308476686477661,2.4706647396087646
6685,52,oak_tree,47,maple_tree,0.6730042695999146,0.05693359673023224,6.3446736335754395,3.874807596206665,2.4698660373687744
6023,11,boy,35,girl,0.5644243955612183,0.0478723868727684,5.84349250793457,3.376224994659424,2.4672675132751465
6607,59,pine_tree,52,oak_tree,0.7838277220726013,0.06719017773866653,6.692972183227539,4.236310005187988,2.456662178039551
3206,62,poppy,54,orchid,0.4561375081539154,0.03912392258644104,5.19389009475708,2.7378299236297607,2.4560601711273193
6996,31,elephant,15,camel,0.16403304040431976,0.014301193878054619,3.4535765647888184,1.0138517618179321,2.4397248029708862
2168,62,poppy,84,table,0.21293620765209198,0.01857077330350876,3.778379201889038,1.3389755487442017,2.4394036531448364
3498,74,shrew,66,raccoon,0.2966254949569702,0.026040030643343925,4.49569845199585,2.0628631114959717,2.432835340499878
6371,67,ray,55,otter,0.27703458070755005,0.024392535910010338,4.361311912536621,1.9314467906951904,2.4298651218414307
8501,61,plate,77,snail,0.5016712546348572,0.044261883944272995,5.204567909240723,2.7767467498779297,2.427821159362793
3151,63,porcupine,44,lizard,0.21492978930473328,0.01902686059474945,3.71635365486145,1.2918939590454102,2.42445969581604
232,47,maple_tree,52,oak_tree,0.7503756880760193,0.0670250952243805,6.416619300842285,4.001112461090088,2.4155068397521973
8062,35,girl,98,woman,0.8292018175125122,0.07431269437074661,6.770540237426758,4.358358383178711,2.412181854248047
2081,84,table,20,chair,0.7624034285545349,0.06839008629322052,6.072368621826172,3.661120653152466,2.411247968673706
3009,42,leopard,88,tiger,0.8278118968009949,0.07580670714378357,6.680985927581787,4.29038667678833,2.390599250793457
3651,92,tulip,62,poppy,0.554149329662323,0.05075506120920181,5.530637741088867,3.1402149200439453,2.390422821044922
2542,16,can,40,lamp,0.3143690824508667,0.028930285945534706,4.558335304260254,2.172656536102295,2.385678768157959
9091,96,willow_tree,56,palm_tree,0.33738601207733154,0.031088054180145264,5.232935428619385,2.8485312461853027,2.384404182434082
5674,18,caterpillar,55,otter,0.538500189781189,0.05006696283817291,5.119019031524658,2.7435925006866455,2.3754265308380127
2843,13,bus,37,house,0.17512673139572144,0.016332946717739105,3.410123109817505,1.0377978086471558,2.372325301170349
6578,74,shrew,65,rabbit,0.6907389760017395,0.06484473496675491,5.844147682189941,3.478381395339966,2.3657662868499756
6523,91,trout,33,forest,0.49526941776275635,0.046599045395851135,5.014532089233398,2.651010274887085,2.3635218143463135
8609,13,bus,81,streetcar,0.8255720734596252,0.07801445573568344,6.70829439163208,4.349112033843994,2.359182357788086
5925,59,pine_tree,52,oak_tree,0.745879590511322,0.07054585963487625,6.788429260253906,4.43012809753418,2.3583011627197266
7737,10,bowl,22,clock,0.42658573389053345,0.040777917951345444,5.390763282775879,3.043090581893921,2.347672700881958
4738,79,spider,26,crab,0.8215076923370361,0.0786607563495636,6.692487716674805,4.346490859985352,2.345996856689453
5798,11,boy,46,man,0.8458693623542786,0.08113656938076019,7.047849655151367,4.70361852645874,2.344231128692627
7399,80,squirrel,55,otter,0.7239737510681152,0.06946645677089691,6.228256702423096,3.884345531463623,2.3439111709594727
8003,95,whale,30,dolphin,0.7022549510002136,0.06792131811380386,6.437413692474365,4.101467132568359,2.335946559906006
2524,23,cloud,17,castle,0.34572163224220276,0.03365962207317352,4.713114261627197,2.383779287338257,2.3293349742889404
1768,26,crab,45,lobster,0.6103402376174927,0.059604160487651825,5.871726989746094,3.545435905456543,2.326291084289551
8617,66,raccoon,33,forest,0.3561432361602783,0.03479362279176712,4.643773078918457,2.3178741931915283,2.3258988857269287
8997,3,bear,66,raccoon,0.5744057297706604,0.05612212419509888,5.4911298751831055,3.1653239727020264,2.325805902481079
5173,27,crocodile,44,lizard,0.8020244836807251,0.07839589565992355,6.553371906280518,4.228004455566406,2.3253674507141113
5873,50,mouse,74,shrew,0.872597336769104,0.08538061380386353,7.617734432220459,5.293379306793213,2.324355125427246
860,67,ray,44,lizard,0.6985222697257996,0.06837209314107895,5.796874523162842,3.472872257232666,2.324002265930176
4324,11,boy,46,man,0.6977118849754333,0.06922491639852524,6.564996242523193,4.254550933837891,2.3104453086853027
9962,6,bee,18,caterpillar,0.7387970089912415,0.07420963048934937,6.036845684051514,3.7387163639068604,2.2981293201446533
157,20,chair,5,bed,0.7805198431015015,0.07855289429426193,6.408344745635986,4.112156867980957,2.2961878776550293
2506,96,willow_tree,52,oak_tree,0.6442462205886841,0.06484133005142212,6.340890884399414,4.044753074645996,2.296137809753418
3703,40,lamp,28,cup,0.7865431904792786,0.07976199686527252,6.576446533203125,4.287846088409424,2.288600444793701
574,99,worm,18,caterpillar,0.395180344581604,0.04009442403912544,4.875197887420654,2.587092876434326,2.288105010986328
3441,47,maple_tree,52,oak_tree,0.7564045786857605,0.07755105942487717,6.5789713859558105,4.301331520080566,2.277639865875244
9761,59,pine_tree,52,oak_tree,0.28292813897132874,0.029129404574632645,4.663424015045166,2.389979124069214,2.273444890975952
4865,7,beetle,79,spider,0.47827354073524475,0.049722857773303986,5.09411096572876,2.830392837524414,2.2637181282043457
4786,64,possum,50,mouse,0.5963866710662842,0.06213528290390968,5.7262163162231445,3.4646410942077637,2.261575222015381
904,33,forest,12,bridge,0.5855128765106201,0.061206966638565063,5.155069828033447,2.8968427181243896,2.2582271099090576
6945,33,forest,96,willow_tree,0.8454504013061523,0.08840245008468628,7.172366619110107,4.9143967628479,2.257969856262207
1701,61,plate,16,can,0.3869647681713104,0.04053661972284317,5.042346477508545,2.7862186431884766,2.2561278343200684
3164,96,willow_tree,47,maple_tree,0.6949214339256287,0.0728927031159401,6.167957305908203,3.91314697265625,2.254810333251953
4355,40,lamp,10,bowl,0.42437544465065,0.044766996055841446,4.731366157531738,2.4822187423706055,2.249147415161133
9255,69,rocket,85,tank,0.6715446710586548,0.07189539074897766,5.58833646774292,3.3539681434631348,2.234368324279785
1521,11,boy,46,man,0.7410414814949036,0.07940907031297684,6.169175148010254,3.9357311725616455,2.2334439754486084
7790,83,sweet_pepper,53,orange,0.7150822281837463,0.07715971022844315,5.857870578765869,3.631350517272949,2.22652006149292
3031,55,otter,72,seal,0.7485367655754089,0.08078379929065704,6.180612564086914,3.95426869392395,2.226343870162964
9375,25,couch,78,snake,0.17747102677822113,0.019220346584916115,3.533421039581299,1.310583233833313,2.222837805747986
5209,14,butterfly,18,caterpillar,0.4187774956226349,0.04564788192510605,5.239241600036621,3.0228590965270996,2.2163825035095215
3351,4,beaver,3,bear,0.6781049966812134,0.07420381903648376,5.876633167266846,3.664146661758423,2.212486505508423
2227,84,table,58,pickup_truck,0.3238295614719391,0.03550659120082855,4.532678604125977,2.3221795558929443,2.2104990482330322
920,80,squirrel,3,bear,0.19600211083889008,0.021514279767870903,3.9655189514160156,1.756110429763794,2.2094085216522217
3010,77,snail,93,turtle,0.1584307998418808,0.0175741259008646,3.3879141807556152,1.1890239715576172,2.198890209197998
4180,11,boy,35,girl,0.7075828909873962,0.07916765660047531,6.06259298324585,3.8723061084747314,2.190286874771118
5345,35,girl,98,woman,0.7380934357643127,0.08362066745758057,6.333221912384033,4.155442237854004,2.1777796745300293
4240,72,seal,95,whale,0.29042869806289673,0.032950226217508316,4.81565523147583,2.6392953395843506,2.1763598918914795
1094,8,bicycle,48,motorcycle,0.7748143076896667,0.08814671635627747,6.2539286613464355,4.080307960510254,2.1736207008361816
3093,62,poppy,54,orchid,0.5767464637756348,0.06571415811777115,5.6040825843811035,3.4319941997528076,2.172088384628296
4350,44,lizard,45,lobster,0.7125214338302612,0.08125396817922592,6.137179374694824,3.965949058532715,2.1712303161621094
6893,36,hamster,57,pear,0.3802677094936371,0.044117435812950134,4.723199367523193,2.569179058074951,2.154020309448242
1494,70,rose,92,tulip,0.7215101718902588,0.08390514552593231,6.314352512359619,4.162693023681641,2.1516594886779785
6769,69,rocket,90,train,0.38553836941719055,0.0449921116232872,5.005025386810303,2.8568718433380127,2.14815354347229
3647,72,seal,93,turtle,0.722291111946106,0.08434335142374039,6.01116418838501,3.8636319637298584,2.1475322246551514
3799,44,lizard,78,snake,0.654754102230072,0.0771995410323143,5.580400466918945,3.4425342082977295,2.137866258621216
824,32,flatfish,79,spider,0.5205872058868408,0.06180868670344353,5.322144985198975,3.1912314891815186,2.130913496017456
2207,22,clock,40,lamp,0.5205225944519043,0.06195612996816635,5.327441215515137,3.1990344524383545,2.1284067630767822
4678,81,streetcar,90,train,0.43653997778892517,0.05208885669708252,5.4374823570251465,3.311553478240967,2.1259288787841797
8270,33,forest,59,pine_tree,0.3351443111896515,0.04016163572669029,4.491639614105225,2.369990587234497,2.1216490268707275
374,87,television,94,wardrobe,0.2254832237958908,0.027022087946534157,4.297775745391846,2.17618465423584,2.121591091156006
8951,47,maple_tree,52,oak_tree,0.7901394367218018,0.0948956161737442,6.591041564941406,4.471609592437744,2.119431972503662
5673,3,bear,55,otter,0.49753668904304504,0.05994706600904465,5.463901519775391,3.347694158554077,2.1162073612213135
6236,52,oak_tree,47,maple_tree,0.7996250987052917,0.0964617058634758,6.797120571136475,4.68212366104126,2.114996910095215
2351,25,couch,5,bed,0.5900201797485352,0.07129256427288055,5.949654579162598,3.836289882659912,2.1133646965026855
9552,98,woman,35,girl,0.5196471810340881,0.06369230151176453,5.6161885261535645,3.5171022415161133,2.099086284637451
4062,92,tulip,70,rose,0.4966689348220825,0.06124981865286827,5.150810241699219,3.057847499847412,2.0929627418518066
3545,46,man,11,boy,0.6904032826423645,0.08555950969457626,6.459277629852295,4.371213912963867,2.0880637168884277
9811,72,seal,4,beaver,0.47230786085128784,0.05917205661535263,5.3402838706970215,3.2631022930145264,2.077181577682495
9397,10,bowl,61,plate,0.7756958603858948,0.0978049784898758,6.618257522583008,4.5474724769592285,2.0707850456237793
2733,64,possum,80,squirrel,0.7716373801231384,0.09778435528278351,6.524209976196289,4.458459854125977,2.0657501220703125
1622,46,man,11,boy,0.6784581542015076,0.08622412383556366,6.119556903839111,4.0566840171813965,2.062872886657715
5080,64,possum,50,mouse,0.7749810218811035,0.09876250475645065,6.5575151443481445,4.497394561767578,2.0601205825805664
8591,11,boy,46,man,0.6504210829734802,0.0829240158200264,6.2739787101745605,4.214283466339111,2.059695243835449
3791,52,oak_tree,96,willow_tree,0.5889586210250854,0.07536886632442474,6.069187164306641,4.013225555419922,2.0559616088867188
894,52,oak_tree,47,maple_tree,0.7482285499572754,0.09586151689291,6.528022289276123,4.4732184410095215,2.0548038482666016
6952,76,skyscraper,69,rocket,0.7859411835670471,0.10133897513151169,6.547513484954834,4.499102592468262,2.0484108924865723
153,59,pine_tree,49,mountain,0.3408319652080536,0.04404207691550255,4.627510070800781,2.581265926361084,2.0462441444396973
4523,50,mouse,73,shark,0.4930284023284912,0.06410516798496246,5.133235454559326,3.093193531036377,2.040041923522949
7656,86,telephone,40,lamp,0.6319290399551392,0.08260703831911087,5.673154830932617,3.638472557067871,2.034682273864746
7150,50,mouse,36,hamster,0.6430997252464294,0.08486773073673248,5.9067912101745605,3.8815853595733643,2.0252058506011963
6178,97,wolf,64,possum,0.23262329399585724,0.0308193638920784,4.036744117736816,2.0154669284820557,2.0212771892547607
821,74,shrew,4,beaver,0.41537484526634216,0.05575582757592201,5.144470691680908,3.1362712383270264,2.008199453353882
